Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
8/28/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
8/29/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
8/30/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
8/31/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/1/2023,AQS,517100024,1,0.3,ppm,3,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/2/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/3/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/4/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/5/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/6/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/7/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/8/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/9/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/10/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/11/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/12/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/13/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/14/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/15/2023,AQS,517100024,1,0.3,ppm,3,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/16/2023,AQS,517100024,1,0.3,ppm,3,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/17/2023,AQS,517100024,1,0.3,ppm,3,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/18/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/19/2023,AQS,517100024,1,0.3,ppm,3,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/20/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/21/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/22/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/23/2023,AQS,517100024,1,0.3,ppm,3,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/24/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/25/2023,AQS,517100024,1,0.6,ppm,7,NOAA,9,38,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/27/2023,AQS,517100024,1,0.7,ppm,8,NOAA,3,13,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/28/2023,AQS,517100024,1,0.6,ppm,7,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/29/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
9/30/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/1/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/2/2023,AQS,517100024,1,0.7,ppm,8,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/3/2023,AQS,517100024,1,0.7,ppm,8,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/4/2023,AQS,517100024,1,0.8,ppm,9,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/5/2023,AQS,517100024,1,0.8,ppm,9,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/6/2023,AQS,517100024,1,0.7,ppm,8,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/7/2023,AQS,517100024,1,0.7,ppm,8,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/8/2023,AQS,517100024,1,0.6,ppm,7,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/9/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/10/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/11/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/12/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/13/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/14/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/15/2023,AQS,517100024,1,0.3,ppm,3,NOAA,4,17,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/16/2023,AQS,517100024,1,0.3,ppm,3,NOAA,4,17,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/17/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/18/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/19/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/20/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/21/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/22/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/23/2023,AQS,517100024,1,0.5,ppm,6,NOAA,15,63,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/24/2023,AQS,517100024,1,0.5,ppm,6,NOAA,11,46,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/25/2023,AQS,517100024,1,0.6,ppm,7,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/26/2023,AQS,517100024,1,0.5,ppm,6,NOAA,11,46,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/27/2023,AQS,517100024,1,0.5,ppm,6,NOAA,10,42,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/28/2023,AQS,517100024,1,0.6,ppm,7,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/29/2023,AQS,517100024,1,0.6,ppm,7,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/30/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
10/31/2023,AQS,517100024,1,0.3,ppm,3,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/1/2023,AQS,517100024,1,0.3,ppm,3,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/2/2023,AQS,517100024,1,0.3,ppm,3,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/3/2023,AQS,517100024,1,0.5,ppm,6,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/4/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/5/2023,AQS,517100024,1,0.8,ppm,9,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/6/2023,AQS,517100024,1,0.8,ppm,9,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/7/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/8/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/9/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/10/2023,AQS,517100024,1,0.4,ppm,5,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/11/2023,AQS,517100024,1,0.2,ppm,2,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/12/2023,AQS,517100024,1,0.2,ppm,2,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/13/2023,AQS,517100024,1,0.2,ppm,2,NOAA,24,100,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
11/14/2023,AQS,517100024,1,0.2,ppm,2,NOAA,16,67,42101,Carbon monoxide,54,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,710,Norfolk City,36.85555,-76.30135
1/1/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,19,79,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/2/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/3/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/4/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/5/2023,AQS,517600025,1,0.6,ppm,7,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/6/2023,AQS,517600025,1,0.6,ppm,7,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/7/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/8/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/9/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/10/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/11/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/12/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/13/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/14/2023,AQS,517600025,1,0.2,ppm,2,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/15/2023,AQS,517600025,1,0.2,ppm,2,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/16/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/17/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/18/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/19/2023,AQS,517600025,1,0.6,ppm,7,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/20/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/21/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/22/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/23/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/24/2023,AQS,517600025,1,0.6,ppm,7,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/25/2023,AQS,517600025,1,0.8,ppm,9,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/26/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/27/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/28/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/29/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/30/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
1/31/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/1/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/2/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/3/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/4/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/5/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/6/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/7/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/8/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/9/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/10/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/11/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/12/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/13/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/14/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,17,71,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/15/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/16/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/17/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/18/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/19/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/20/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/21/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/22/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/23/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/24/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/25/2023,AQS,517600025,1,0.3,ppm,3,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/26/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/27/2023,AQS,517600025,1,0.6,ppm,7,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
2/28/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
3/1/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
3/2/2023,AQS,517600025,1,0.5,ppm,6,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
3/3/2023,AQS,517600025,1,0.4,ppm,5,Bryan Park,24,100,42101,Carbon monoxide,93,40060,"Richmond, VA",51,Virginia,760,Richmond City,37.59088,-77.46925
